country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
Azerbaijan,AZE,31,1997,1998,2007,2008,1997-1998,2007-2008,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,243342914.78327656,116400445.86161976,-126942468.92165682,111887069.56296359,238829538.48462036,1739,,1739,1228313305.8805041,37781254644.054886,36552941338.17438,37055086576.31197,502145238.1375915,0.00301947937248888,-0.0034728386902501706,0.4756184473050391,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,16531731.744636029,795812241.9465022,779280510.201866,781649279.8848699,2368769.6830040743,112,,112,1339308587.88963,4880871177.919739,3541562590.0301094,4156506384.4932685,614943794.4631594,0.18805439173652636,0.22003861018738646,0.003852010060646257,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,777964269.3527555,3934464248.4310503,3156499979.0782943,3235221840.263067,78721861.18477196,85,,85,1339308587.88963,4880871177.919739,3541562590.0301094,4156506384.4932685,614943794.4631594,0.7783512260038262,0.8912732441787676,0.12801472572545505,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,408400698.4833075,3445704.78263792,-404954993.7006696,231798.36261659308,405186792.0632861,80,,80,1339308587.88963,4880871177.919739,3541562590.0301094,4156506384.4932685,614943794.4631594,5.5767594507100046e-05,-0.11434359365571081,0.6589005299533279,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,136411888.30893114,147148982.75954935,10737094.450618193,139403465.98271525,128666371.53209709,1728,,1728,1339308587.88963,4880871177.919739,3541562590.0301094,4156506384.4932685,614943794.4631594,0.033538614665140305,0.0030317392895566216,0.20923273426057043,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,12723607.15788623,2878797517.016752,2866073909.8588653,2866983737.861363,909828.0024979714,187,,187,1339308587.8896303,43689221564.56621,42349912976.67658,42959475208.000595,609562231.3240083,0.06673693577447212,0.06767602831763318,0.0014925924798880115,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,761933762.91276,40736179864.33753,39974246101.42477,40027894659.95306,53648558.528296724,69,,69,1339308587.8896303,43689221564.56621,42349912976.67658,42959475208.000595,609562231.3240083,0.9317593957129725,0.943903854618068,0.08801161845570485,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,424431204.9233031,4075574.6004237537,-420355630.3228793,220984.51313179883,420576614.8360111,96,,96,1339308587.8896303,43689221564.56621,42349912976.67658,42959475208.000595,609562231.3240083,5.1440226413809536e-06,-0.009925773178197138,0.6899650162420524,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,140220012.89568093,70168608.61152256,-70051404.28415841,64375825.67304408,134427229.95720252,1775,,1775,1339308587.8896303,43689221564.56621,42349912976.67658,42959475208.000595,609562231.3240083,0.0014985244899140431,-0.0016541097575038207,0.22053077282235473,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,16883278.997663826,573224676.3075657,556341397.3099018,560018932.4760699,3677535.166168144,139,,139,2286454597.8770046,6093822865.100752,3807368267.2237477,4219537738.4964905,412169471.27274275,0.1327204464524155,0.14612229715187866,0.008922386111742439,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,1907512781.1838348,5490400524.5057,3582887743.3218637,3637966181.864749,55078438.5428855,83,,83,2286454597.8770046,6093822865.100752,3807368267.2237477,4219537738.4964905,412169471.27274275,0.8621717371251744,0.9410405014313021,0.1336305631098979,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,95041300.94274272,4138520.784602613,-90902780.1581401,305752.2450375316,91208532.40317762,74,,74,2286454597.8770046,6093822865.100752,3807368267.2237477,4219537738.4964905,412169471.27274275,7.246107606718018e-05,-0.023875489256106153,0.22128890847139593,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,267017236.75276235,26059143.50288418,-240958093.24987817,21246871.91063331,262204965.1605115,1798,,1798,2286454597.8770046,6093822865.100752,3807368267.2237477,4219537738.4964905,412169471.27274275,0.005035355346342752,-0.06328730932707481,0.6361581423069638,,
Azerbaijan,AZE,31,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,17249691.220419724,1037527424.6899173,1020277733.4694976,1021049194.7260586,771461.2565610654,170,,170,2286454597.877004,24856054974.840786,22569600376.963776,23027257860.886986,457657483.92320573,0.04434089377443263,0.045205839555354704,0.0016856738579861517,,
Azerbaijan,AZE,31,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,1879322591.869901,23680239294.597992,21800916702.7281,21877496462.54231,76579759.81421185,70,,70,2286454597.877004,24856054974.840786,22569600376.963776,23027257860.886986,457657483.92320573,0.9500695477815616,0.9659416355896026,0.1673298536664197,,
Azerbaijan,AZE,31,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,123231490.25667734,4336142.22396524,-118895348.03271209,387061.8034347726,119282409.83614686,87,,87,2286454597.877004,24856054974.840786,22569600376.963776,23027257860.886986,457657483.92320573,1.6808853480214747e-05,-0.005267942101184281,0.26063686059193186,,
Azerbaijan,AZE,31,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,266650824.53000647,133952113.32890472,-132698711.20110172,128325141.81518418,261023853.01628596,1829,,1829,2286454597.877004,24856054974.840786,22569600376.963776,23027257860.886986,457657483.92320573,0.005572749590525549,-0.00587953304377263,0.5703476118836622,,
Azerbaijan,AZE,31,2000,2001,2005,2006,2000-2001,2005-2006,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,12989268.386050757,280514350.88545805,267525082.49940732,268856707.89124614,1331625.3918388071,160,,160,3391580243.3755016,7952894746.197276,4561314502.821772,4735641840.8745165,174327338.0527423,0.05677302400081785,0.058650874070162874,0.0076386492601402955,,
Azerbaijan,AZE,31,2000,2001,2005,2006,2000-2001,2005-2006,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,3245290781.952993,7352099091.850689,4106808309.897692,4159195409.6907234,52387099.79303076,94,,94,3391580243.3755016,7952894746.197276,4561314502.821772,4735641840.8745165,174327338.0527423,0.8782749095997212,0.9003563133735006,0.3005099508671507,,
Azerbaijan,AZE,31,2000,2001,2005,2006,2000-2001,2005-2006,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,80054669.53423429,30231896.608673118,-49822772.9255612,24670583.203087464,74493356.12864865,67,,67,3391580243.3755016,7952894746.197276,4561314502.821772,4735641840.8745165,174327338.0527423,0.005209554276286153,-0.010922897970473045,0.427318841443623,,
Azerbaijan,AZE,31,2000,2001,2005,2006,2000-2001,2005-2006,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,53245523.50222203,290049406.8524564,236803883.35023433,282919140.08945847,46115256.739224106,1749,,1749,3391580243.3755016,7952894746.197276,4561314502.821772,4735641840.8745165,174327338.0527423,0.05974251212317455,0.05191571052680977,0.26453255842908613,,
Azerbaijan,AZE,31,2000,2001,2010,2011,2000-2001,2010-2011,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,8282818.148994967,1506436605.8483057,1498153787.6993108,1499964923.8806815,1811136.1813706555,173,,173,3391580243.3755,32481111593.36372,29089531349.98822,29326821652.26831,237290302.28009695,0.05114652183131019,0.05150147555401979,0.007632575642441529,,
Azerbaijan,AZE,31,2000,2001,2010,2011,2000-2001,2010-2011,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,3177160270.9170837,30799829569.78459,27622669298.867508,27663639757.12876,40970458.26125634,68,,68,3391580243.3755,32481111593.36372,29089531349.98822,29326821652.26831,237290302.28009695,0.9432880277699336,0.9495742288360618,0.17265964039649162,,
Azerbaijan,AZE,31,2000,2001,2010,2011,2000-2001,2010-2011,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,148185180.5701448,125078020.21215473,-23107160.3579901,119321856.58035532,142429016.93834543,93,,93,3391580243.3755,32481111593.36372,29089531349.98822,29326821652.26831,237290302.28009695,0.004068693771018526,-0.0007943462574208662,0.6002310906503989,,
Azerbaijan,AZE,31,2000,2001,2010,2011,2000-2001,2010-2011,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,57951973.73927782,49767397.5186767,-8184576.220601133,43895114.67852342,52079690.89912455,1780,,1780,3391580243.3755,32481111593.36372,29089531349.98822,29326821652.26831,237290302.28009695,0.0014967566277380186,-0.00028135813266047847,0.21947669331066802,,
Azerbaijan,AZE,31,2001,2002,2006,2007,2001-2002,2006-2007,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,17608782.881874457,527460790.4143721,509852007.5324976,512704338.2261498,2852330.6936521647,162,,162,3667320350.8694553,8979015870.913782,5311695520.044322,5430259987.344358,118564467.30003542,0.09441616781167882,0.09598667800300482,0.02405721341820015,,
Azerbaijan,AZE,31,2001,2002,2006,2007,2001-2002,2006-2007,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,3566214575.9679112,8360975029.931197,4794760453.963285,4837996652.022466,43236198.05918095,98,,98,3667320350.8694553,8979015870.913782,5311695520.044322,5430259987.344358,118564467.30003542,0.8909327846728871,0.9026798384564175,0.36466404348419856,,
Azerbaijan,AZE,31,2001,2002,2006,2007,2001-2002,2006-2007,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,55698883.95681546,10105457.175864693,-45593426.78095076,4640670.663717201,50234097.44466797,75,,75,3667320350.8694553,8979015870.913782,5311695520.044322,5430259987.344358,118564467.30003542,0.0008545945635259902,-0.00858359192632531,0.4236859371834159,,
Azerbaijan,AZE,31,2001,2002,2006,2007,2001-2002,2006-2007,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,27798108.06285463,80474593.39234625,52676485.32949162,74918326.43202594,22241841.10253433,1753,,1753,3667320350.8694553,8979015870.913782,5311695520.044322,5430259987.344358,118564467.30003542,0.013796452951908178,0.009917075466903283,0.18759280591418545,,
Azerbaijan,AZE,31,2001,2002,2011,2012,2001-2002,2011-2012,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,16319657.374138294,1835165741.4210443,1818846084.0469065,1819029096.9677048,183012.92079817288,184,,184,3667320350.869456,33604282066.44241,29936961715.572952,30108471771.907883,171510056.3349316,0.06041585606695967,0.060755867657096216,0.0010670681632847115,,
Azerbaijan,AZE,31,2001,2002,2011,2012,2001-2002,2011-2012,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,3500160585.525128,31669273440.6398,28169112855.114666,28218455203.073364,49342347.958703265,72,,72,3667320350.869456,33604282066.44241,29936961715.572952,30108471771.907883,171510056.3349316,0.9372264197547894,0.9409476192923524,0.2876936140837455,,
Azerbaijan,AZE,31,2001,2002,2011,2012,2001-2002,2011-2012,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,121752874.39959882,32602585.482372146,-89150288.91722669,8068011.397430532,97218300.31465721,101,,101,3667320350.869456,33604282066.44241,29936961715.572952,30108471771.907883,171510056.3349316,0.00026796482593175754,-0.0029779337584164883,0.5668373178352031,,
Azerbaijan,AZE,31,2001,2002,2011,2012,2001-2002,2011-2012,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,29087233.570590787,67240298.89919889,38153065.328608096,62919460.469381094,24766395.140773,1693,,1693,3667320350.869456,33604282066.44241,29936961715.572952,30108471771.907883,171510056.3349316,0.0020897593523191323,0.0012744468089679654,0.14440199991776695,,
Azerbaijan,AZE,31,2002,2003,2007,2008,2002-2003,2007-2008,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,27049338.558742676,584796458.4522382,557747119.8934954,558271232.7570283,524112.86353286786,167,,167,3829740696.8885603,37781254644.05489,33951513947.166332,34064044768.609844,112530821.4435054,0.016388870920915344,0.016427754024796477,0.004657505000050069,,
Azerbaijan,AZE,31,2002,2003,2007,2008,2002-2003,2007-2008,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,3716705947.6576495,37077240448.74772,33360534501.09007,33398772747.923553,38238246.83348496,107,,107,3829740696.8885603,37781254644.05489,33951513947.166332,34064044768.609844,112530821.4435054,0.9804699639985401,0.9825934287644458,0.33980243228458046,,
Azerbaijan,AZE,31,2002,2003,2007,2008,2002-2003,2007-2008,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,60298101.74139459,8183286.038651148,-52114815.70274343,2164165.7694050428,54278981.47214847,70,,70,3829740696.8885603,37781254644.05489,33951513947.166332,34064044768.609844,112530821.4435054,6.353226060222097e-05,-0.001534977667972095,0.4823476872902639,,
Azerbaijan,AZE,31,2002,2003,2007,2008,2002-2003,2007-2008,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,25687308.930773273,111034450.81628495,85347141.88551168,104836622.15985076,19489480.274339087,1661,,1661,3829740696.8885603,37781254644.05489,33951513947.166332,34064044768.609844,112530821.4435054,0.003077632819942103,0.0025137948787298465,0.17319237542510538,,
Azerbaijan,AZE,31,2002,2003,2012,2013,2002-2003,2012-2013,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,25316137.04695337,1754039727.4683661,1728723590.4214127,1729652990.980984,929400.5595713167,172,,172,3829740696.8885612,31266539664.501095,27436798967.612534,27633271030.650265,196472063.03772455,0.06259313235347665,0.06300748102801881,0.004730446381035164,,
Azerbaijan,AZE,31,2002,2003,2012,2013,2002-2003,2012-2013,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,3619547950.4081774,29380755451.91643,25761207501.508263,25814133873.890495,52926372.38223028,82,,82,3829740696.8885612,31266539664.501095,27436798967.612534,27633271030.650265,196472063.03772455,0.934168591378776,0.9389290467855888,0.2693837055707401,,
Azerbaijan,AZE,31,2002,2003,2012,2013,2002-2003,2012-2013,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,157456098.9908676,38175493.12750917,-119280605.86335844,1116712.0080757188,120397317.87143417,95,,95,3829740696.8885612,31266539664.501095,27436798967.612534,27633271030.650265,196472063.03772455,4.041186462641663e-05,-0.004347468011999574,0.6127961197634327,,
Azerbaijan,AZE,31,2002,2003,2012,2013,2002-2003,2012-2013,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,27420510.442562584,93568991.98878358,66148481.54622101,88367453.77070975,22218972.22448876,1610,,1610,3829740696.8885612,31266539664.501095,27436798967.612534,27633271030.650265,196472063.03772455,0.0031978644031209467,0.0024109401983921394,0.11308972828479183,,
Azerbaijan,AZE,31,2003,2004,2008,2009,2003-2004,2008-2009,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New LT/HGL HS1992 products (persistent entry),1,16450538.539223723,631476707.8908226,615026169.351599,615043908.1508539,17738.799254905258,145,,145,4880871177.91974,43689221564.56621,38808350386.64648,39089978352.43273,281627965.78624713,0.015734055992706303,0.015847779233698702,6.298663985794944e-05,,
Azerbaijan,AZE,31,2003,2004,2008,2009,2003-2004,2008-2009,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing LT/HGL HS1992 products,2,4673861551.353416,42983500673.46346,38309639122.11005,38421353528.41422,111714406.30418664,111,,111,4880871177.91974,43689221564.56621,38808350386.64648,39089978352.43273,281627965.78624713,0.9828952367793548,0.9871493825538117,0.39667369677689174,,
Azerbaijan,AZE,31,2003,2004,2008,2009,2003-2004,2008-2009,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying LT/HGL HS1992 products,3,56414939.02413652,12404255.965270882,-44010683.05886564,4333052.373184377,48343735.432050005,86,,86,4880871177.91974,43689221564.56621,38808350386.64648,39089978352.43273,281627965.78624713,0.00011084816507489095,-0.001134051888843212,0.17165814942093652,,
Azerbaijan,AZE,31,2003,2004,2008,2009,2003-2004,2008-2009,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,134144149.00296353,61839927.24667543,-72304221.7562881,49247863.4944675,121552085.25075564,1681,,1681,4880871177.91974,43689221564.56621,38808350386.64648,39089978352.43273,281627965.78624713,0.0012598590628639373,-0.0018631098986667358,0.431605167162314,,
