model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,horizon,bh_q_value,outcome_label,test_family
mechanism_destination_diversification,rd2_countries,Exports,product_partner_bucket,destination_diversification,new_partner_existing_product_gross_positive_share,log_gdp_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New-partner gross share,destination_diversification
mechanism_destination_diversification,rd2_countries,Exports,product_partner_bucket,destination_diversification,new_partner_existing_product_gross_positive_share,log_population,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New-partner gross share,destination_diversification
mechanism_destination_diversification,rd2_countries,Exports,product_partner_bucket,destination_diversification,new_partner_existing_product_gross_positive_share,log_gni_per_capita_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New-partner gross share,destination_diversification
mechanism_destination_diversification,rd2_countries,Exports,product_partner_bucket,destination_diversification,new_partner_existing_product_gross_positive_share,log_product_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New-partner gross share,destination_diversification
mechanism_destination_diversification,rd2_countries,Exports,product_partner_bucket,destination_diversification,new_partner_existing_product_gross_positive_share,log_partner_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New-partner gross share,destination_diversification
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,bucket_high_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,bucket_high_product_low_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,bucket_low_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,log_initial_exports_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,oil_export_share,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,log_gdp_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,log_population,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,log_gni_per_capita_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,log_product_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_relationship_entry,rd2_countries,Exports,product_partner_bucket,relationship_entry,new_cell_existing_product_partner_gross_positive_share,log_partner_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,New cell gross share,relationship_entry
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,bucket_high_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,bucket_high_product_low_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,bucket_low_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,log_initial_exports_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,oil_export_share,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,log_gdp_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,log_population,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,log_gni_per_capita_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,log_product_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_intensive_margin,rd2_countries,Exports,product_partner_bucket,intensive_margin,existing_cell_growth_gross_positive_share,log_partner_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Existing-cell growth gross share,intensive_margin
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,bucket_high_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,bucket_high_product_low_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,bucket_low_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,log_initial_exports_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,oil_export_share,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,log_gdp_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,log_population,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,log_gni_per_capita_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,log_product_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_strict_new_product,rd2_countries,Exports,product_partner_bucket,strict_new_product,strict_zero_base_product_gross_positive_share,log_partner_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Strict-new product gross share,strict_new_product
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,bucket_high_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,bucket_high_product_low_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,bucket_low_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,log_initial_exports_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,oil_export_share,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,log_gdp_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,log_population,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,log_gni_per_capita_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,log_product_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_low_base_product_growth,rd2_countries,Exports,product_partner_bucket,low_base_product_growth,low_base_under_10k_grower_gross_positive_share,log_partner_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Low-base product gross share,low_base_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,bucket_high_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,bucket_high_product_low_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,bucket_low_product_high_partner,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,log_initial_exports_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,oil_export_share,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,log_gdp_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,log_population,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,log_gni_per_capita_constant_2015_usd,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,log_product_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_least_traded_product_growth,rd2_countries,Exports,product_partner_bucket,least_traded_product_growth,least_traded_10pct_grower_gross_positive_share,log_partner_active_count,,,,,,,0,0,,insufficient_sample,1920,1920,,"reporter_code,year",none,reporter_code,,1,,Least-traded product gross share,least_traded_product_growth
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,bucket_high_product_high_partner,0.030104463256173785,0.022317645576044504,1.348908564462891,0.18252096181072436,-0.014553042391303336,0.0747619689036509,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,0.7094800990656761,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,bucket_high_product_low_partner,0.017670409487640017,0.02500455661419257,0.7066875754001695,0.48254235575220983,-0.03236359272850573,0.06770441170378577,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,0.7094800990656761,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,bucket_low_product_high_partner,0.00804144917711156,0.00966152182187143,0.8323170330069117,0.4085863884971179,-0.011291211333752108,0.02737410968797523,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,0.7094800990656761,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,log_initial_exports_constant_2015_usd,0.005359969153235361,0.016041227641433845,0.33413709181401907,0.7394609316364152,-0.02673845321613552,0.037458391522606244,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,oil_export_share,0.00995907294814078,0.11060052758460079,0.09004543798873713,0.92855610078474,-0.21135207156276933,0.23127021745905088,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,log_gdp_constant_2015_usd,-0.023054022005613524,0.06379393666646947,-0.3613826518677734,0.7191043493811251,-0.15070539442527459,0.10459735041404755,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,log_population,0.0316686327810118,0.08871602280351498,0.3569663267158666,0.7223906219522422,-0.14585171881119502,0.2091889843732186,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,log_gni_per_capita_constant_2015_usd,0.0916825567878784,0.06503787154955316,1.4096795390670853,0.1638840151913012,-0.03845792358347591,0.2218230371592327,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,log_product_active_count,-0.13941157034030358,0.04711727918204978,-2.9588204743667594,0.0044390694371000804,-0.23369302821167975,-0.04513011246892741,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Product active-count growth,product_active_count
mechanism_product_active_count,rd2_countries,Exports,product_partner_bucket,product_active_count,annualized_log_product_active_count_change,log_partner_active_count,0.07853783393852606,0.08713265639147705,0.9013593432256279,0.3710621326327338,-0.09581420878137265,0.2528898766584248,1559,60,0.1261057851585361,ok,1920,361,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Product active-count growth,product_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,bucket_high_product_high_partner,0.021735892123932544,0.018442525558737943,1.1785745967766452,0.2432990837334607,-0.01516751627937682,0.05863930052724191,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,0.36494862560019103,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,bucket_high_product_low_partner,0.025810792544591066,0.013784141772978365,1.872499062305718,0.0660955435151899,-0.0017712114340520599,0.05339279652323419,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,0.3310425088392693,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,bucket_low_product_high_partner,-0.004745941043499569,0.011884085777861856,-0.39935264118847874,0.691075336758612,-0.028525941757805654,0.019034059670806517,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,0.7870596863335821,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,log_initial_exports_constant_2015_usd,0.035791618842571205,0.02613992708225327,1.36923177826577,0.17611670592496398,-0.01651425443258192,0.08809749211772433,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,oil_export_share,-0.13556219046294293,0.16076748699294316,-0.843218943074562,0.40251165159745816,-0.45725718888268785,0.18613280795680198,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,log_gdp_constant_2015_usd,-0.02378365659673215,0.0603740089664632,-0.3939386667190445,0.6950465168365276,-0.14459176949528463,0.09702445630182033,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,log_population,0.2272578705988692,0.16460729053911807,1.3806063501474288,0.17260811989479644,-0.10212055696953865,0.556636298167277,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,log_gni_per_capita_constant_2015_usd,-0.03443217843795443,0.09680431135736349,-0.3556884807624358,0.7233424756473413,-0.22813715804305634,0.15927280116714748,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,log_product_active_count,0.04259539301859239,0.027587563831483336,1.5440070489291227,0.12793384146135806,-0.012607194700920824,0.0977979807381056,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Partner active-count growth,partner_active_count
mechanism_partner_active_count,rd2_countries,Exports,product_partner_bucket,partner_active_count,annualized_log_partner_active_count_change,log_partner_active_count,-0.3955587378512814,0.10825808170399315,-3.653849501350355,0.0005507788818878903,-0.6121826589816737,-0.17893481672088907,1561,60,0.2075294837391749,ok,1920,359,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",1,,Partner active-count growth,partner_active_count
mechanism_product_discovery,rd2_countries,Imports,product_partner_bucket,product_discovery,net_new_product_gross_positive_share,bucket_high_product_high_partner,,,,,,,0,0,,insufficient_sample,1925,1925,,"reporter_code,year",none,reporter_code,,1,,Net-new product gross share,product_discovery
mechanism_product_discovery,rd2_countries,Imports,product_partner_bucket,product_discovery,net_new_product_gross_positive_share,bucket_high_product_low_partner,,,,,,,0,0,,insufficient_sample,1925,1925,,"reporter_code,year",none,reporter_code,,1,,Net-new product gross share,product_discovery
mechanism_product_discovery,rd2_countries,Imports,product_partner_bucket,product_discovery,net_new_product_gross_positive_share,bucket_low_product_high_partner,,,,,,,0,0,,insufficient_sample,1925,1925,,"reporter_code,year",none,reporter_code,,1,,Net-new product gross share,product_discovery
